gender,event,medal,athlete,abb,country,grp_id,type,year,guide
Women,Discus Throw 1B,Gold,SANDOVAL Martha,Mex,Mexico,,Athletics,1980,
Women,Discus Throw 1C,Gold,MYERS Sharon,USA,United States of America,,Athletics,1980,
Women,Discus Throw A,Gold,RICKETTS Melissa,USA,United States of America,,Athletics,1980,
Women,Discus Throw B,Gold,ROWLEY Janet,USA,United States of America,,Athletics,1980,
Women,Discus Throw C,Gold,FARRELL Anne,CAN,Canada,,Athletics,1980,
Women,Discus Throw C1,Gold,BAKER S.,CAN,Canada,,Athletics,1980,
Women,Discus Throw CP C,Gold,GODDARD M.,GBR,United Kingdom,,Athletics,1980,
Women,Discus Throw CP D,Gold,ROBERTS Ann Marie,USA,United States of America,,Athletics,1980,
Women,Discus Throw D,Gold,BALTA Stephania,CAN,Canada,,Athletics,1980,
Women,Discus Throw D1,Gold,BEDLA Barbara,POL,Poland,,Athletics,1980,
Women,Discus Throw E,Gold,MIELECH Zofia,POL,Poland,,Athletics,1980,
Women,Discus Throw F,Gold,CWIKLINSKA Krystyna,POL,Poland,,Athletics,1980,
Women,Discus Throw 2,Gold,NILSEN Kari,NOR,Norway,,Athletics,1980,
Women,Discus Throw 3,Gold,ZAWEDIJA Z.,POL,Poland,,Athletics,1980,
Women,Discus Throw 4,Gold,CARLTON Kathryne Lynne,USA,United States of America,,Athletics,1980,
Women,Discus Throw 5,Gold,WILLIAMS Leone,JAM,Jamaica,,Athletics,1980,
Women,Javelin 1C,Gold,MYERS Sharon,USA,United States of America,,Athletics,1980,
Women,Javelin A,Gold,RICKETTS Melissa,USA,United States of America,,Athletics,1980,
Women,Javelin B,Gold,BLOK Dorota,POL,Poland,,Athletics,1980,
Women,Javelin C,Gold,FARRELL Anne,CAN,Canada,,Athletics,1980,
Women,Javelin C1,Gold,BAKER S.,CAN,Canada,,Athletics,1980,
Women,Javelin CP C,Gold,GODDARD M.,GBR,United Kingdom,,Athletics,1980,
Women,Javelin CP D,Gold,KYFFIN Amanda,GBR,United Kingdom,,Athletics,1980,
Women,Javelin D,Gold,BALTA Stephania,CAN,Canada,,Athletics,1980,
Women,Javelin D1,Gold,NAGAT Gaber Ali,EGY,Egypt,,Athletics,1980,
Women,Javelin E,Gold,MIELECH Zofia,POL,Poland,,Athletics,1980,
Women,Javelin F,Gold,NOBUMOTO Hiromi,JPN,Japan,,Athletics,1980,
Women,Javelin 2,Gold,NILSEN Kari,NOR,Norway,,Athletics,1980,
Women,Javelin 3,Gold,WANJIRU Lucy,KEN,Kenya,,Athletics,1980,
Women,Javelin 4,Gold,KOGI Lissi,DEN,Denmark,,Athletics,1980,
Women,Javelin 5,Gold,RUBIN-ROSENBAUM Zipora,ISR,Israel,,Athletics,1980,
Women,Club Throw 1A,Gold,CORNEJO Josefina,Mex,Mexico,,Athletics,1980,
Women,Club Throw 1B,Gold,WILSON Minette,JAM,Jamaica,,Athletics,1980,
Women,Pentathlon 1B,Gold,GALLAGHER Rosaleen,IRL,Ireland,,Athletics,1980,
Women,Pentathlon A,Gold,BOHNING Ilse,GER,Germany,,Athletics,1980,
Women,Pentathlon B,Gold,FIRTH K. M.,NZL,New Zealand,,Athletics,1980,
Women,Pentathlon D,Gold,BALTA Stephania,CAN,Canada,,Athletics,1980,
Women,Pentathlon 2,Gold,QUELL Margit,GER,Germany,,Athletics,1980,
Women,Pentathlon 3,Gold,HAGENLOCHER Waltraud,GER,Germany,,Athletics,1980,
Women,Pentathlon 4,Gold,HARASIMCZUK Lilia,POL,Poland,,Athletics,1980,
Women,Pentathlon 5,Gold,WIKSEN Kerstin,SWE,Sweden,,Athletics,1980,
Men,4x60 m 1A-1C,Gold,DE LAS FUENTES Francisco,Mex,Mexico,1.0,Athletics,1980,
Men,4x80 m CP D,Gold,,USA,United States of America,1.0,Athletics,1980,
Men,4x100 m C,Gold,,GER,Germany,1.0,Athletics,1980,
Men,4x100 m D,Gold,,GER,Germany,1.0,Athletics,1980,
Men,4x100 m D1,Gold,BRINKMAN C.,USA,United States of America,1.0,Athletics,1980,
Men,4x100 m E-F1,Gold,,GER,Germany,1.0,Athletics,1980,
Men,4x100 m 2-5,Gold,DE MEYER M.,BEL,Belgium,1.0,Athletics,1980,
Men,4x400 m D1,Gold,,USA,United States of America,1.0,Athletics,1980,
Men,4x400 m E,Gold,,GER,Germany,1.0,Athletics,1980,
Women,4x60 m 1A-1C,Gold,,USA,United States of America,1.0,Athletics,1980,
Women,4x60 m CP C,Gold,,USA,United States of America,1.0,Athletics,1980,
Women,4x60 m 2-5,Gold,GARCIA ESTRADA Dora Elia,Mex,Mexico,1.0,Athletics,1980,
Men,20 m (Arm) C2,Gold,KELLY Brian,CAN,Canada,,Athletics,1984,
Men,60 m C2,Gold,JUSTESEN Mogens,DEN,Denmark,,Athletics,1984,
Men,60 m C3,Gold,BOMAN Per,SWE,Sweden,,Athletics,1984,
Men,60 m C6,Gold,KEAY Colin,GBR,United Kingdom,,Athletics,1984,
Men,60 m L1,Gold,WELSH John,GBR,United Kingdom,,Athletics,1984,
Men,100 m 1A,Gold,LEWELLYN J.,USA,United States of America,,Athletics,1984,
Men,100 m 1B,Gold,HEDMAN Leif,SWE,Sweden,,Athletics,1984,
Men,100 m 1C,Gold,MONSALVO Eduardo,Mex,Mexico,,Athletics,1984,
Men,100 m A1-3,Gold,MARTINSON Jim,USA,United States of America,,Athletics,1984,
Men,100 m A4,Gold,SUCHOCKI Kazimierz,POL,Poland,,Athletics,1984,
Men,100 m A5,Gold,BERGHOTER Mathias,GER,Germany,,Athletics,1984,
Men,100 m A6,Gold,JAUHIAINEN Harri,FIN,Finland,,Athletics,1984,
Men,100 m B1,Gold,HAYNES Winford,USA,United States of America,,Athletics,1984,
Men,100 m B2,Gold,DAVIES Mark,AUS,Australia,,Athletics,1984,
Men,100 m B3,Gold,SMITH Paul,USA,United States of America,,Athletics,1984,
Men,100 m C4,Gold,EASTON Robert,CAN,Canada,,Athletics,1984,
Men,100 m C5,Gold,SACCO John,USA,United States of America,,Athletics,1984,
Men,100 m C7,Gold,THOMSEN Henrik,DEN,Denmark,,Athletics,1984,
Men,100 m C8,Gold,PEREIRA Reinaldo Jose,POR,Portugal,,Athletics,1984,
Men,100 m L2,Gold,SCHNEIDER Scott,USA,United States of America,,Athletics,1984,
Men,100 m L3,Gold,ERIKSSON Hikan,SWE,Sweden,,Athletics,1984,
Men,100 m L5,Gold,NIXON Derek,GBR,United Kingdom,,Athletics,1984,
Men,100 m L6,Gold,PELTONEN Reino,FIN,Finland,,Athletics,1984,
Men,100 m 2,Gold,VALDEZ Eusebio,Mex,Mexico,,Athletics,1984,
Men,100 m 3,Gold,DE VOS Marc,BEL,Belgium,,Athletics,1984,
Men,100 m 4,Gold,COURTNEY R.,NZL,New Zealand,,Athletics,1984,
Men,100 m 5,Gold,BARRET D.,USA,United States of America,,Athletics,1984,
Men,King of the Straight - 100 m 1A-6,Gold,DE VOS Marc,BEL,Belgium,,Athletics,1984,
Men,200 m 1A,Gold,KUESCHALL Rainer,SUI,Switzerland,,Athletics,1984,
Men,200 m 1B,Gold,MATSSON J.,SWE,Sweden,,Athletics,1984,
Men,200 m 1C,Gold,WALLEN D.,USA,United States of America,,Athletics,1984,
Men,200 m C2,Gold,JUSTESEN Mogens,DEN,Denmark,,Athletics,1984,
Men,200 m C3,Gold,CHRIST Erich,GER,Germany,,Athletics,1984,
Men,200 m C7,Gold,THOMSEN Henrik,DEN,Denmark,,Athletics,1984,
Men,200 m C8,Gold,MARTINS Antonio Carlos,POR,Portugal,,Athletics,1984,
Men,200 m 2,Gold,LUNA Jorge,Mex,Mexico,,Athletics,1984,
Men,200 m 3,Gold,DE VOS Marc,BEL,Belgium,,Athletics,1984,
Men,200 m 4,Gold,MINOR R.,CAN,Canada,,Athletics,1984,
Men,200 m 5,Gold,NIETLISPACH Franz,SUI,Switzerland,,Athletics,1984,
Men,400 m 1A,Gold,KUESCHALL Rainer,SUI,Switzerland,,Athletics,1984,
Men,400 m 1B,Gold,MATSSON J.,SWE,Sweden,,Athletics,1984,
Men,400 m 1C,Gold,DUFTY Alan,AUS,Australia,,Athletics,1984,
Men,400 m A1-3,Gold,LENZO Kris,USA,United States of America,,Athletics,1984,
Men,400 m A4,Gold,SUCHOCKI Kazimierz,POL,Poland,,Athletics,1984,
Men,400 m A5,Gold,SZLEZAK Jerzy,POL,Poland,,Athletics,1984,
Men,400 m A6,Gold,JAUHIAINEN Harri,FIN,Finland,,Athletics,1984,
Men,400 m B1,Gold,HAYNES Winford,USA,United States of America,,Athletics,1984,
Men,400 m B2,Gold,KNORS Walter,GER,Germany,,Athletics,1984,
Men,400 m B3,Gold,QUEMOND Lucien,FRA,France,,Athletics,1984,
Men,400 m C4,Gold,EASTON Robert,CAN,Canada,,Athletics,1984,
Men,400 m C6,Gold,KEAY Colin,GBR,United Kingdom,,Athletics,1984,
Men,400 m C7,Gold,KOCMUT Rudolf,SLO,Slovenia,,Athletics,1984,
Men,400 m L2,Gold,DE UYLDER Patrick,BEL,Belgium,,Athletics,1984,
Men,400 m L3,Gold,ERIKSSON Hikan,SWE,Sweden,,Athletics,1984,
Men,400 m L4,Gold,FISHER John,GBR,United Kingdom,,Athletics,1984,
Men,400 m L6,Gold,GRIP Jouko,FIN,Finland,,Athletics,1984,
Men,400 m 2,Gold,NUGENT Michael,AUS,Australia,,Athletics,1984,
Men,400 m 3,Gold,VAN WINKEL Paul,BEL,Belgium,,Athletics,1984,
Men,400 m 4,Gold,MINOR R.,CAN,Canada,,Athletics,1984,
Men,400 m 5,Gold,NIETLISPACH Franz,SUI,Switzerland,,Athletics,1984,
Men,800 m 1A,Gold,KOEBERLE Heinrich,GER,Germany,,Athletics,1984,
Men,800 m 1B,Gold,MATSSON J.,SWE,Sweden,,Athletics,1984,
Men,800 m 1C,Gold,GOODMAN D.,USA,United States of America,,Athletics,1984,
Men,800 m A1-3,Gold,BADID Mustapha,FRA,France,,Athletics,1984,
Men,800 m B1,Gold,MATTHEWS Robert,GBR,United Kingdom,,Athletics,1984,
Men,800 m B2,Gold,MATTON Freddy,BEL,Belgium,,Athletics,1984,
Men,800 m B3,Gold,BROWN James,GBR,United Kingdom,,Athletics,1984,
Men,800 m C4,Gold,EASTON Robert,CAN,Canada,,Athletics,1984,
Men,800 m C8,Gold,MEARNS Robert,CAN,Canada,,Athletics,1984,
Men,800 m L3,Gold,ERIKSSON Hikan,SWE,Sweden,,Athletics,1984,
Men,800 m 2,Gold,CLARK Paul,CAN,Canada,,Athletics,1984,
Men,800 m 3,Gold,DE VOS Marc,BEL,Belgium,,Athletics,1984,
Men,800 m 4,Gold,MINOR R.,CAN,Canada,,Athletics,1984,
Men,800 m 5,Gold,NIETLISPACH Franz,SUI,Switzerland,,Athletics,1984,
Men,1500 m A5,Gold,PEDERSEN Cato Zahl,NOR,Norway,,Athletics,1984,
Men,1500 m A6,Gold,JAUHIAINEN Harri,FIN,Finland,,Athletics,1984,
Men,1500 m B1,Gold,MATTHEWS Robert,GBR,United Kingdom,,Athletics,1984,
Men,1500 m B2,Gold,BERNER Sixten,SWE,Sweden,,Athletics,1984,
Men,1500 m B3,Gold,BROWN James,GBR,United Kingdom,,Athletics,1984,
Men,1500 m L6,Gold,GRIP Jouko,FIN,Finland,,Athletics,1984,
Men,1500 m 2,Gold,FREI Heinz,SUI,Switzerland,,Athletics,1984,
Men,1500 m 3,Gold,VAN WINKEL Paul,BEL,Belgium,,Athletics,1984,
Men,1500 m 4,Gold,HANSEN R.,CAN,Canada,,Athletics,1984,
Men,1500 m 5,Gold,NIETLISPACH Franz,SUI,Switzerland,,Athletics,1984,
Men,5000 m A5,Gold,PEDERSEN Cato Zahl,NOR,Norway,,Athletics,1984,
Men,5000 m A6,Gold,PAVAN Giuseppe,ITA,Italy,,Athletics,1984,
Men,5000 m B1,Gold,MATTHEWS Robert,GBR,United Kingdom,,Athletics,1984,
Men,5000 m B2,Gold,THOMSSON Gunnar,SWE,Sweden,,Athletics,1984,
Men,5000 m B3,Gold,STANSELL Leamon,USA,United States of America,,Athletics,1984,
Men,5000 m 2,Gold,FREI Heinz,SUI,Switzerland,,Athletics,1984,
Men,5000 m 3,Gold,GOLOMBEK Gregor,GER,Germany,,Athletics,1984,
Men,5000 m 4,Gold,TROTTER Peter,AUS,Australia,,Athletics,1984,
Men,5000 m 5,Gold,FORAN Tom,USA,United States of America,,Athletics,1984,
Men,Marathon 1A,Gold,KOEBERLE Heinrich,GER,Germany,,Athletics,1984,
Men,Marathon 1B,Gold,MATSSON J.,SWE,Sweden,,Athletics,1984,
Men,Marathon 1C,Gold,DUFTY Alan,AUS,Australia,,Athletics,1984,
Men,Marathon 2,Gold,FREI Heinz,SUI,Switzerland,,Athletics,1984,
Men,Marathon 3,Gold,VIGER Andre,CAN,Canada,,Athletics,1984,
Men,Marathon 4,Gold,HANSEN R.,CAN,Canada,,Athletics,1984,
Men,Marathon 5,Gold,FITZGERALD M.,CAN,Canada,,Athletics,1984,
Men,Cross Country 1000 m C6,Gold,KEAY Colin,GBR,United Kingdom,,Athletics,1984,
Men,Cross Country 1500 m C7,Gold,MEARNS Robert,CAN,Canada,,Athletics,1984,
Men,Cross Country 1500 m C8,Gold,MARTINS Antonio Carlos,POR,Portugal,,Athletics,1984,
Men,Slalom 1A,Gold,D'AGOSTINI Paolo,ITA,Italy,,Athletics,1984,
Men,Slalom 1B,Gold,ONODERA Akihiko,JPN,Japan,,Athletics,1984,
Men,Slalom 1C,Gold,MILLER D.,NZL,New Zealand,,Athletics,1984,
Men,Slalom C1,Gold,JORGENSEN Henrik,DEN,Denmark,,Athletics,1984,
Men,Slalom C2,Gold,WALSH Dermot,IRL,Ireland,,Athletics,1984,
Men,Slalom C3,Gold,MULLIS Ron,USA,United States of America,,Athletics,1984,
Men,Slalom C4,Gold,OWENS Eric,USA,United States of America,,Athletics,1984,
Men,Slalom 2,Gold,NORTMANN Hermann,GER,Germany,,Athletics,1984,
Men,Slalom 3,Gold,OGAWA N.,JPN,Japan,,Athletics,1984,
Men,Slalom 4,Gold,NAKAMURA Masanori,JPN,Japan,,Athletics,1984,
Men,Slalom 5,Gold,NIETLISPACH Franz,SUI,Switzerland,,Athletics,1984,
Men,Slalom (Leg) C2,Gold,CUSH Tom,USA,United States of America,,Athletics,1984,
Men,High Jump A2,Gold,BOLDT Arnold,CAN,Canada,,Athletics,1984,
Men,High Jump A3,Gold,TIN Ngwe,MMR,Myanmar,,Athletics,1984,
Men,High Jump A4,Gold,ALSUP Ronnie,USA,United States of America,,Athletics,1984,
Men,High Jump A5,Gold,BERG Matthias,GER,Germany,,Athletics,1984,
Men,High Jump A6,Gold,MORLEY Michael,AUS,Australia,,Athletics,1984,
Men,High Jump B1,Gold,SACCHETTO Italo,ITA,Italy,,Athletics,1984,
Men,High Jump B2,Gold,SAAS Stephane,FRA,France,,Athletics,1984,
Men,High Jump B3,Gold,OLAH Jozsef,HUN,Hungary,,Athletics,1984,
Men,Long Jump A2,Gold,MCGREGOR Kerrod,AUS,Australia,,Athletics,1984,
Men,Long Jump A3,Gold,TYNAN Ronan,IRL,Ireland,,Athletics,1984,
Men,Long Jump A4,Gold,ALSUP Ronnie,USA,United States of America,,Athletics,1984,
Men,Long Jump A5,Gold,SZLEZAK Jerzy,POL,Poland,,Athletics,1984,
Men,Long Jump A6,Gold,HOLCOMBE Brett,AUS,Australia,,Athletics,1984,
Men,Long Jump B1,Gold,BOURDEAU Yvan,CAN,Canada,,Athletics,1984,
Men,Long Jump B2,Gold,PEHAR Ante,SLO,Slovenia,,Athletics,1984,
Men,Long Jump B3,Gold,SMITH Paul,USA,United States of America,,Athletics,1984,
Men,Long Jump C7,Gold,DE BAENE Mario,BEL,Belgium,,Athletics,1984,
Men,Long Jump C8,Gold,MCNALLY David,IRL,Ireland,,Athletics,1984,
Men,Triple Jump A5,Gold,SZLEZAK Jerzy,POL,Poland,,Athletics,1984,
Men,Triple Jump A6,Gold,HOLCOMBE Brett,AUS,Australia,,Athletics,1984,
Men,Triple Jump B1,Gold,DIPOWIDJOJO Soedjeman,NED,Netherlands,,Athletics,1984,
Men,Triple Jump B2,Gold,PEHAR Ante,SLO,Slovenia,,Athletics,1984,
Men,Triple Jump B3,Gold,BURRESS Garland,USA,United States of America,,Athletics,1984,
Men,Shot Put 1A,Gold,WEBER Edund,GER,Germany,,Athletics,1984,
Men,Shot Put 1B,Gold,HEIR Douglas,USA,United States of America,,Athletics,1984,
Men,Shot Put 1C,Gold,PEREIRA Luis Claudio,BRA,Brazil,,Athletics,1984,
Men,Shot Put A1,Gold,FALKENHAIN Peter,GER,Germany,,Athletics,1984,
Men,Shot Put A2,Gold,ZMITROWICZ Andrzej,POL,Poland,,Athletics,1984,
Men,Shot Put A3,Gold,TYNAN Ronan,IRL,Ireland,,Athletics,1984,
Men,Shot Put A4,Gold,JOSEFIAK Hans,GER,Germany,,Athletics,1984,
Men,Shot Put A6-8,Gold,BEEZ Alois,GER,Germany,,Athletics,1984,
Men,Shot Put A9,Gold,HOSKINS Robert,USA,United States of America,,Athletics,1984,
Men,Shot Put B1,Gold,NEPPL James,USA,United States of America,,Athletics,1984,
Men,Shot Put B2,Gold,MASTRO James,USA,United States of America,,Athletics,1984,
Men,Shot Put B3,Gold,KARLSSON Gosta,SWE,Sweden,,Athletics,1984,
Men,Shot Put C2,Gold,LEAHY Tom,IRL,Ireland,,Athletics,1984,
Men,Shot Put C3,Gold,FREY Martin,SUI,Switzerland,,Athletics,1984,
Men,Shot Put C4,Gold,DELAUNE Antoine,FRA,France,,Athletics,1984,
Men,Shot Put C5,Gold,ATTENEDER Manfred,AUT,Austria,,Athletics,1984,
Men,Shot Put C6,Gold,HERMANS Alex,BEL,Belgium,,Athletics,1984,
Men,Shot Put C7,Gold,IZLAKAR Franjo,SLO,Slovenia,,Athletics,1984,
Men,Shot Put C8,Gold,BECKE Tom,USA,United States of America,,Athletics,1984,
Men,Shot Put L1,Gold,O'BRIEN Tom,GBR,United Kingdom,,Athletics,1984,
Men,Shot Put L2,Gold,SZABO Tibor,HUN,Hungary,,Athletics,1984,
Men,Shot Put L3,Gold,SORENSEN Peter,SWE,Sweden,,Athletics,1984,
Men,Shot Put L4,Gold,LOWE Robert,GBR,United Kingdom,,Athletics,1984,
Men,Shot Put L5,Gold,MAIER Wolfgang,GER,Germany,,Athletics,1984,
Men,Shot Put L6,Gold,ANTONIO Barry,GBR,United Kingdom,,Athletics,1984,
Men,Shot Put 2,Gold,LAVEBORN Mats,SWE,Sweden,,Athletics,1984,
Men,Shot Put 3,Gold,MUSYOKI Japheth,KEN,Kenya,,Athletics,1984,
Men,Shot Put 4,Gold,MARTIN Jacques,CAN,Canada,,Athletics,1984,
Men,Shot Put 5,Gold,KOWALIK Jacek,POL,Poland,,Athletics,1984,
Men,Shot Put 6,Gold,WOLF Nachman,ISR,Israel,,Athletics,1984,
Men,Discus Throw 1C,Gold,HENKER Siegmar,GER,Germany,,Athletics,1984,
Men,Discus Throw A1,Gold,GOULD Richard,USA,United States of America,,Athletics,1984,
Men,Discus Throw A2,Gold,BOWERS David,USA,United States of America,,Athletics,1984,
Men,Discus Throw A3,Gold,TYNAN Ronan,IRL,Ireland,,Athletics,1984,
Men,Discus Throw A4,Gold,ARCHIE Antoine,USA,United States of America,,Athletics,1984,
Men,Discus Throw A6-8,Gold,LEONARD Dan,CAN,Canada,,Athletics,1984,
Men,Discus Throw A9,Gold,HOSKINS Robert,USA,United States of America,,Athletics,1984,
Men,Discus Throw B1,Gold,FRANKS Leroy,USA,United States of America,,Athletics,1984,
Men,Discus Throw B2,Gold,HODGIN Todd,USA,United States of America,,Athletics,1984,
Men,Discus Throw C3,Gold,FREY Martin,SUI,Switzerland,,Athletics,1984,
Men,Discus Throw C4,Gold,ANUNDSEN Ragnar,NOR,Norway,,Athletics,1984,
Men,Discus Throw C5,Gold,LO JACONO Giovanni,ITA,Italy,,Athletics,1984,
Men,Discus Throw C6,Gold,HERMANS Alex,BEL,Belgium,,Athletics,1984,
Men,Discus Throw C7,Gold,TANGEN Bjorn,NOR,Norway,,Athletics,1984,
Men,Discus Throw C8,Gold,BECKE Tom,USA,United States of America,,Athletics,1984,
Men,Discus Throw L1,Gold,ELLEFSEN Lauritz,NOR,Norway,,Athletics,1984,
Men,Discus Throw L2,Gold,TEE Robert,GBR,United Kingdom,,Athletics,1984,
Men,Discus Throw L3,Gold,PEARCE Eric,GBR,United Kingdom,,Athletics,1984,
Men,Discus Throw L4,Gold,LOWE Robert,GBR,United Kingdom,,Athletics,1984,
Men,Discus Throw L5,Gold,SCHULE Richard,GER,Germany,,Athletics,1984,
Men,Discus Throw L6,Gold,MCGEE Kevin,GBR,United Kingdom,,Athletics,1984,
Men,Discus Throw 2,Gold,LAVEBORN Mats,SWE,Sweden,,Athletics,1984,
Men,Discus Throw 3,Gold,SAMPAGA J.,USA,United States of America,,Athletics,1984,
Men,Discus Throw 4,Gold,GIDDY Terry,AUS,Australia,,Athletics,1984,
Men,Discus Throw 5,Gold,HARRIS John,GBR,United Kingdom,,Athletics,1984,
Men,Discus Throw 6,Gold,WOLF Nachman,ISR,Israel,,Athletics,1984,
Men,Javelin 1B,Gold,HEIR Douglas,USA,United States of America,,Athletics,1984,
Men,Javelin 1C,Gold,PEREIRA Luis Claudio,BRA,Brazil,,Athletics,1984,
Men,Javelin A1,Gold,JEROME John,USA,United States of America,,Athletics,1984,
Men,Javelin A2,Gold,MCGREGOR Kerrod,AUS,Australia,,Athletics,1984,
Men,Javelin A3,Gold,BERSCHGENS Hubert,GER,Germany,,Athletics,1984,
Men,Javelin A4,Gold,ARCHIE Antoine,USA,United States of America,,Athletics,1984,
Men,Javelin A6-8,Gold,ROTH Harald,AUT,Austria,,Athletics,1984,
Men,Javelin A9,Gold,BUCZAK Jan,POL,Poland,,Athletics,1984,
Men,Javelin B1,Gold,HANSEN Terje,NOR,Norway,,Athletics,1984,
Men,Javelin B2,Gold,SULISALO Timo,FIN,Finland,,Athletics,1984,
Men,Javelin B3,Gold,HEIKKINEN Raimo,FIN,Finland,,Athletics,1984,
Men,Javelin C3,Gold,FREY Martin,SUI,Switzerland,,Athletics,1984,
Men,Javelin C4,Gold,BURNS Norman,GBR,United Kingdom,,Athletics,1984,
Men,Javelin C5,Gold,QUICKERT Michael,GER,Germany,,Athletics,1984,
Men,Javelin C6,Gold,GRIFFIN Anthony,GBR,United Kingdom,,Athletics,1984,
Men,Javelin C7,Gold,TANGEN Bjorn,NOR,Norway,,Athletics,1984,
Men,Javelin C8,Gold,BECKE Tom,USA,United States of America,,Athletics,1984,
Men,Javelin L3,Gold,MARTIN Alfredo,ESP,Spain,,Athletics,1984,
Men,Javelin L5,Gold,MAIER Wolfgang,GER,Germany,,Athletics,1984,
Men,Javelin L6,Gold,NIXON Derek,GBR,United Kingdom,,Athletics,1984,
Men,Javelin 2,Gold,LAVEBORN Mats,SWE,Sweden,,Athletics,1984,
Men,Javelin 3,Gold,PETERNELJ Marjan,SLO,Slovenia,,Athletics,1984,
Men,Javelin 4,Gold,SCHUHBAUER Johann,GER,Germany,,Athletics,1984,
Men,Javelin 5,Gold,KOWALIK Jacek,POL,Poland,,Athletics,1984,
Men,Javelin 6,Gold,CLARK Raymond,SWE,Sweden,,Athletics,1984,
Men,Club Throw 1A,Gold,DODSON Bart,USA,United States of America,,Athletics,1984,
Men,Club Throw C2,Gold,DERETA Zeljko,SLO,Slovenia,,Athletics,1984,
Men,Club Throw C3,Gold,CREAN Brendan,IRL,Ireland,,Athletics,1984,
Men,Club Throw C4,Gold,BURNS Norman,GBR,United Kingdom,,Athletics,1984,
Men,Club Throw C5,Gold,QUICKERT Michael,GER,Germany,,Athletics,1984,
Men,Club Throw C6,Gold,GRIFFIN Anthony,GBR,United Kingdom,,Athletics,1984,
Men,Club Throw L1,Gold,ELLEFSEN Lauritz,NOR,Norway,,Athletics,1984,
Men,Distance Throw C1,Gold,JOHNSTON William,IRL,Ireland,,Athletics,1984,
Men,Distance Throw C2,Gold,JONKARI Ari,FIN,Finland,,Athletics,1984,
Men,Precision Throw C1,Gold,JORGENSEN Henrik,DEN,Denmark,,Athletics,1984,
Men,Medicine Ball Thrust C2,Gold,CUSH Tom,USA,United States of America,,Athletics,1984,
Men,Pentathlon 1A,Gold,DODSON Bart,USA,United States of America,,Athletics,1984,
Men,Pentathlon 1B,Gold,SCHMIDT P.,GER,Germany,,Athletics,1984,
Men,Pentathlon 1C,Gold,HENKER Siegmar,GER,Germany,,Athletics,1984,
Men,Pentathlon B1,Gold,JANCIC Miroslav,SLO,Slovenia,,Athletics,1984,
Men,Pentathlon B2,Gold,DAVIES Mark,AUS,Australia,,Athletics,1984,
Men,Pentathlon B3,Gold,WHITELEY Merle,GBR,United Kingdom,,Athletics,1984,
Men,Pentathlon 2,Gold,LAVEBORN Mats,SWE,Sweden,,Athletics,1984,
Men,Pentathlon 3,Gold,MALMIN J. G.,NOR,Norway,,Athletics,1984,
Men,Pentathlon 4,Gold,VAN OPHEM Remi,BEL,Belgium,,Athletics,1984,
Men,Pentathlon 5,Gold,VAN DER ABBEELE A.,FRA,France,,Athletics,1984,
Men,Pentathlon 6,Gold,CLARK Raymond,SWE,Sweden,,Athletics,1984,
Women,20 m (Arm) C2,Gold,ANDERSON Nancy,USA,United States of America,,Athletics,1984,
Women,60 m A1-3,Gold,BARKER Youlanda,USA,United States of America,,Athletics,1984,
Women,60 m C2,Gold,MISCIAGNA Laura,CAN,Canada,,Athletics,1984,
Women,60 m C3,Gold,HARPER Aileen,GBR,United Kingdom,,Athletics,1984,
Women,60 m C6,Gold,CHARTERS Loraine,GBR,United Kingdom,,Athletics,1984,
Women,100 m 1A,Gold,GUSTAFSON M.,CAN,Canada,,Athletics,1984,
Women,100 m 1B,Gold,MORA J.,USA,United States of America,,Athletics,1984,
Women,100 m 1C,Gold,SIMPSON Tham,CAN,Canada,,Athletics,1984,
Women,100 m A4,Gold,MOELLER Reinhild,GER,Germany,,Athletics,1984,
Women,100 m A6,Gold,BUDDELMEYER Petra,GER,Germany,,Athletics,1984,
Women,100 m B1,Gold,SANTAMARTA Purificacion,ESP,Spain,,Athletics,1984,
Women,100 m B2,Gold,ZALENSKA Malgorzata,POL,Poland,,Athletics,1984,
Women,100 m B3,Gold,BISHOP Beth,USA,United States of America,,Athletics,1984,
Women,100 m C4,Gold,JAAROA Merja,SWE,Sweden,,Athletics,1984,
Women,100 m C5,Gold,KESSLER Kathy,USA,United States of America,,Athletics,1984,
Women,100 m C7,Gold,ANDREY Zita,SUI,Switzerland,,Athletics,1984,
Women,100 m C8,Gold,KOBAYASHI Toshiko,JPN,Japan,,Athletics,1984,
Women,100 m L2,Gold,LAWRIE Wilma,GBR,United Kingdom,,Athletics,1984,
Women,100 m L3,Gold,CALDWELL Twyanna,USA,United States of America,,Athletics,1984,
Women,100 m 2,Gold,LAURIDSEN Ingrid,DEN,Denmark,,Athletics,1984,
Women,100 m 3,Gold,KOSTELYK D.,CAN,Canada,,Athletics,1984,
Women,100 m 4,Gold,SAKER M.,SWE,Sweden,,Athletics,1984,
Women,100 m 5,Gold,PRIEUR Martine,FRA,France,,Athletics,1984,
Women,Queen of the Straight - 100 m 1A-6,Gold,SAKER M.,SWE,Sweden,,Athletics,1984,
Women,200 m 1A,Gold,GUSTAFSON M.,CAN,Canada,,Athletics,1984,
Women,200 m 1B,Gold,MORA J.,USA,United States of America,,Athletics,1984,
Women,200 m 1C,Gold,SIMPSON Tham,CAN,Canada,,Athletics,1984,
Women,200 m A1-3,Gold,BARKER Youlanda,USA,United States of America,,Athletics,1984,
